#{"t_start": 1774620676.1220536, "env_id": "None"}
r,l,t
141.098378,53,56730.963881
171.519737,101,56742.222255
151.593921,61,56749.314669
145.179867,87,56760.946446
132.108266,43,56767.939672
149.441506,56,56776.303943
132.67583,36,56782.577786
122.651329,36,56787.132728
142.442263,48,56792.868669
125.274643,48,56798.624883
123.251679,75,56808.962064
129.551925,41,56813.970287
-106.534742,123,56829.389402
-74.895999,50,56835.344561
151.716342,69,56845.095446
-61.052908,98,56856.034916
149.740669,68,56865.642277
-56.238682,81,56876.651525
146.539169,109,56888.784635
141.846791,53,56896.846908
136.923964,74,56907.093486
145.339111,51,56914.906286
140.291239,45,56922.136923
115.059494,25,56927.274885
134.670143,42,56932.392842
-175.185827,109,56944.483901
140.555203,37,56950.860736
152.634206,105,56964.350849
135.793536,35,56970.527161
177.979235,73,56978.876279
169.489798,106,56990.665219
153.769263,60,56999.457631
149.050721,44,57006.572517
139.51449,42,57011.691788
127.596105,37,57018.094494
141.876359,50,57025.826864
141.580973,81,57035.012831
173.580686,70,57044.858881
135.966248,33,57049.024102
118.150513,25,57052.343833
142.387338,48,57058.093688
133.123597,38,57062.800467
127.111095,33,57068.78007
135.783409,37,57073.360843
-100.662363,101,57084.644437
138.507582,45,57091.85363
132.077478,92,57104.003806
131.982125,33,57109.964024
152.786829,48,57117.494727
139.74583,58,57126.06879
174.407086,67,57133.789429
159.044939,53,57141.863992
145.73579,44,57148.990568
160.181378,81,57158.184646
150.227583,55,57166.438324
145.593672,104,57179.807454
143.150168,50,57187.568836
-57.394228,71,57197.534481
149.791966,64,57206.71952
137.313721,44,57212.085957
154.474681,66,57221.525847
170.303591,66,57229.141976
-62.027356,72,57239.17564
162.370761,78,57248.066254
132.136885,37,57252.647087
148.307541,44,57257.952422
-543.913558,24,57399.960794
23.426832,197,57423.045485
146.54593,52,57430.992858
145.064244,60,57439.792736
142.133328,90,57451.713186
146.437287,62,57458.926113
162.897982,68,57468.543354
-57.835998,68,57478.162724
132.756204,51,57486.003505
-72.327175,58,57494.593753
154.897117,63,57501.915614
139.295956,40,57508.601064
153.969281,62,57517.602845
129.712115,35,57521.967443
153.194755,91,57534.008721
127.788845,32,57539.877192
145.91341,50,57547.619378
137.53417,39,57554.214616
121.416505,27,57557.763651
122.254615,26,57562.996614
137.396399,39,57569.601098
141.776156,48,57577.129308
-127.006092,103,57590.400617
127.014574,26,57593.844493
-48.450472,73,57603.981698
119.380059,22,57608.798788
134.446948,37,57615.176072
154.747436,61,57624.060071
149.367807,55,57630.531249
141.326978,68,57640.147486
123.510729,30,57645.798366
149.687866,60,57652.873376
125.051515,33,57658.822732
161.110345,60,57667.611653
143.897935,54,57673.961595
144.364872,54,57682.109767
129.572085,32,57686.160738
168.207524,72,57696.219309
151.227681,53,57702.473632
139.512436,46,57709.777959
151.709046,56,57718.141949
138.082676,58,57726.703503
165.843621,74,57736.946269
131.33959,30,57742.597712
136.783114,34,57746.858889
140.937915,66,57756.278733
143.56283,51,57764.112593
152.116562,59,57770.973892
142.165092,79,57779.970554
128.827585,38,57784.654517
116.47751,17,57788.943428
119.112914,26,57794.182203
175.871426,70,57804.024991
136.480358,36,57808.515493
144.865135,69,57818.251527
131.048129,124,57833.72501
126.656497,41,57838.721233
145.916763,50,57844.672555
140.561607,55,57851.144634
142.735716,54,57857.492375
147.851318,54,57863.851624
129.671168,39,57870.423804
148.814976,52,57878.392374
121.113552,23,57883.312982
153.726263,74,57891.73064
151.108972,57,57900.210638
113.616774,29,57905.752591
140.78852,80,57916.600339
-74.294736,64,57925.772373
136.386747,48,57931.488861
147.707115,58,57940.041944
-81.952296,51,57947.879803
161.56228,66,57957.301955
143.246156,52,57963.459406
158.386254,106,57975.255319
126.496028,34,57981.323906
121.222581,38,57987.808945
132.108121,45,57995.007802
128.515906,31,58000.759697
130.936365,37,58005.334277
128.637676,39,58011.921307
127.53377,29,58015.733584
132.538243,41,58022.547121
145.187211,75,58032.904851
151.847172,76,58041.662184
152.378517,69,58049.58959
132.079112,38,58054.291978
116.334881,31,58060.048752
160.134522,73,58070.200032
152.975352,57,58078.648256
127.997421,26,58082.084475
-62.172269,67,58091.577132
141.362605,52,58099.526607
135.258175,40,58106.219913
121.077472,47,58111.851238
158.883155,53,58119.898733
115.868642,20,58124.505271
161.25039,71,58132.666745
127.493584,37,58139.061842
-108.689245,105,58150.786041
175.68172,70,58160.642835
-65.420109,43,58167.638818
115.329732,16,58170.026374
-82.615526,29,58173.790417
-108.070029,58,58180.562821
154.11733,54,58186.926571
136.436136,42,58192.012846
-45.26874,72,58200.261636
152.671047,69,58209.971064
147.759539,46,58217.277698
-70.382485,93,58229.514558
122.204633,22,58234.343969
169.107051,64,58243.531749
168.405235,61,58252.399
146.974413,75,58262.738871
177.868734,85,58272.338727
159.369435,66,58281.726998
151.133081,56,58290.096677
139.732247,72,58300.121443
130.034156,114,58314.564242
127.187664,29,58320.091533
115.544075,21,58324.813645
143.467674,55,58331.277644
144.145554,44,58338.379071
126.463879,33,58344.35831
115.908728,18,58346.956827
140.682244,43,58352.172742
133.542276,49,58359.829067
146.254424,57,58366.515147
130.433542,39,58371.305586
141.528352,38,58377.798009
148.926033,180,58397.315749
134.545457,72,58405.588817
-88.926504,39,58410.3643
140.667947,41,58417.165
153.016355,80,58428.056897
119.327455,26,58433.281631
119.438387,24,58436.501125
124.33865,31,58442.245886
134.415769,32,58446.309723
-67.866873,88,58458.019884
141.21699,58,58466.591532
124.68666,56,58473.182971
116.373501,18,58477.579128
134.466579,36,58483.854544
127.944095,42,58490.770741
177.308939,86,58500.464977
140.829243,40,58505.356882
127.555809,39,58511.934587
134.928629,50,58519.687017
167.786319,76,58530.166155
175.296844,77,58540.737967
128.68545,31,58546.499929
171.359375,65,58555.790704
152.556111,66,58565.217027
131.459325,47,58572.66903
118.262042,26,58576.118711
-56.694536,83,58585.570757
-109.890926,109,58597.688726
144.190222,42,58604.602967
134.004132,66,58612.206448
151.851546,49,58619.842346
-33.873945,91,58630.089745
-88.669443,35,58636.273646
157.662878,53,58642.515824
132.253205,44,58649.643741
-81.360885,48,58655.379993
134.878466,53,58661.637778
130.582252,40,58668.321576
143.973336,47,58675.734257
146.358053,56,58684.070901
123.677265,36,58690.355444
126.45,29,58694.113701
120.35372,69,58702.127955
125.226365,41,58707.188516
-28.660361,78,58716.060701
137.440674,118,58730.92436
-52.170101,62,58739.946722
123.539177,87,58749.77598
-68.090859,60,58758.594383
124.047615,104,58770.181406
-366.157973,73,58944.765681
144.246855,50,58952.498563
122.233743,33,58956.693493
160.70757,104,58970.123268
-243.47678,219,58995.508142
131.051925,29,58999.277066
149.42305,56,59005.870289
121.560285,69,59013.799338
133.516084,89,59025.611406
162.470678,90,59035.700244
151.876044,47,59041.329961
142.881198,116,59055.979999
-83.642815,45,59063.198845
145.543381,41,59070.02154
-47.367145,70,59078.053868
142.689254,50,59085.784696
113.9244,19,59090.2873
123.555169,47,59095.900308
143.620298,52,59103.85904
153.062355,56,59110.403369
-75.862399,75,59120.754264
141.558574,47,59126.394692
123.765155,31,59132.171741
118.657148,22,59136.991632
-80.366431,42,59143.912803
128.075278,36,59150.192377
-98.663621,57,59156.86083
131.34108,37,59163.266674
124.155318,70,59173.102633
-79.445089,51,59179.166874
169.484056,109,59193.088685
116.83225,23,59198.008691
131.041572,39,59204.605483
115.293981,30,59210.247729
131.412105,32,59216.102947
140.236581,57,59224.588537
-111.948655,93,59236.835476
157.971971,91,59247.034153
177.801271,107,59260.754629
133.058695,43,59265.98014
135.093318,59,59272.852391
165.029286,72,59282.896977
171.918531,65,59292.226883
138.796268,38,59298.725295
158.515589,52,59306.680071
132.342943,32,59312.546758
133.590757,45,59319.763626
154.393338,53,59326.033361
170.589489,71,59335.955894
128.246246,28,59341.397963
131.19439,58,59350.00152
120.450704,21,59354.711142
178.884376,78,59365.381721
150.069262,57,59373.847592
123.905223,37,59378.440148
114.051232,15,59382.532127
-40.76699,83,59393.733173
131.560516,32,59397.796719
-86.434827,36,59404.082353
-132.013991,113,59418.421589
140.512374,87,59430.045801
115.382937,23,59433.176607
153.675338,54,59441.35626
122.850832,30,59447.013922
160.275341,63,59454.3417
137.185689,46,59461.676187
165.849381,104,59475.089285
177.54524,83,59486.321831
-77.052255,63,59493.724544
120.654928,24,59496.955766
-79.483978,44,59502.285669
-82.141337,54,59508.6608
149.35012,47,59516.092972
164.617023,95,59526.761595
115.227103,29,59532.312979
119.603621,26,59535.859697
148.779793,44,59542.986104
133.238517,37,59549.375347
118.996448,141,59564.876481
149.350672,87,59576.489605
133.48686,37,59582.886029
165.362194,77,59593.424636
119.816605,38,59599.944889
-60.961754,76,59610.419754
144.96361,67,59618.138717
144.903402,104,59631.587242
146.510166,48,59639.125438
154.363054,58,59647.715653
177.957788,90,59659.668957
149.530646,54,59667.847324
124.745635,55,59676.139818
166.361795,69,59685.905069
130.936384,47,59691.538865
-74.777655,37,59697.929011
-89.049658,58,59704.719489
-80.060309,44,59710.053853
147.133631,56,59718.431826
144.201807,40,59723.368314
-33.902444,106,59736.99737
145.488105,53,59745.052667
147.624218,52,59753.019657
150.247323,68,59762.676789
117.239289,18,59765.295781
-59.228297,61,59772.400435
128.935673,45,59779.625726
169.106065,68,59787.456163
-72.6918,61,59796.348949
165.121193,80,59807.280838
122.014289,28,59810.926864
182.605855,100,59822.120082
113.279498,22,59825.151424
155.328508,64,59832.592358
148.551271,88,59842.516182
128.396427,33,59848.488698
147.064284,43,59853.714767
156.482773,86,59863.467636
134.750375,34,59869.558105
137.263335,50,59877.288135
182.649375,89,59889.123479
134.129282,34,59893.409217
128.288579,49,59901.056688
150.286779,48,59908.61006
143.008758,41,59915.417672
143.663783,61,59922.618421
133.713456,31,59926.59185
151.822,58,59933.402835
115.004277,28,59938.852626
-63.027587,58,59947.457769
173.74363,67,59956.989837
142.427635,48,59962.762739
158.234862,63,59970.067814
121.823153,25,59973.413782
145.173721,46,59980.733002
139.241821,61,59989.651302
138.305065,43,59996.685682
119.081909,100,60007.874475
168.202451,89,60019.717541
145.55109,54,60027.901585
144.231077,84,60037.445877
162.288873,68,60047.098354
-65.327709,64,60056.320301
130.755383,78,60067.002825
173.251527,72,60077.073975
147.562178,54,60085.249409
150.232282,52,60091.415205
-43.30426,131,60107.634093
-47.994208,78,60116.510303
149.662054,50,60124.278363
116.144631,21,60129.002283
-50.735822,70,60137.023741
150.049432,86,60148.567728
129.691965,29,60152.336957
160.049542,99,60165.20944
132.905746,31,60170.964961
151.767082,68,60180.599179
123.559524,50,60186.570701
149.869515,58,60195.170249
151.283118,51,60201.243149
117.894041,78,60210.121993
-111.821121,59,60218.819723
123.7212,29,60222.575514
108.051592,62,60229.806549
125.445864,28,60233.449714
125.676665,25,60238.613143
121.237348,62,60245.848559
117.813976,25,60249.196449
148.003231,64,60256.624799
124.504701,35,60262.823402
130.205526,143,60280.282722
158.176221,65,60287.803478
-86.212491,56,60296.182785
143.700069,56,60304.562147
-432.931245,11,60455.247362
-74.468144,79,60466.008462
127.668736,61,60474.914634
136.209844,46,60480.452602
166.972674,92,60492.616617
170.749042,92,60503.053349
142.823562,48,60510.599536
127.381318,26,60515.845854
115.340834,17,60518.364157
142.310588,106,60530.151375
140.361268,61,60539.084598
134.783084,37,60545.478536
119.665075,29,60551.038226
131.612842,41,60557.847237
135.98562,49,60563.695821
157.181774,77,60572.463805
142.86201,39,60577.279862
125.271728,32,60583.141816
138.10921,51,60590.992121
135.328126,52,60598.954285
-72.458404,60,60607.765281
136.510651,49,60615.404057
148.96747,44,60620.72383
110.032616,68,60628.579027
146.790159,66,60636.219424
140.736836,78,60646.913925
128.827974,32,60652.795818
152.065325,55,60661.094733
141.296722,55,60669.377536
117.651495,22,60674.203446
114.744069,30,60679.86492
119.100981,21,60682.805227
120.627873,27,60688.14884
-41.312257,78,60698.850244
146.940221,53,60706.941772
-68.34967,92,60717.303085
-108.998909,70,60725.380102
124.94855,24,60730.421265
119.893205,43,60735.65127
137.014664,43,60740.967826
123.850989,23,60744.085718
139.692557,75,60752.692047
115.727379,19,60757.20869
147.060107,42,60764.145709
135.814654,76,60774.601432
-21.165534,600,60840.083291
160.617107,65,60847.605239
-111.806306,103,60859.102665
141.597814,48,60864.873757
123.30036,25,60870.018169
128.128266,109,60882.153333
134.683721,32,60888.015916
144.850983,50,60895.753586
154.632007,54,60902.125847
-67.61905,53,60910.206286
135.277037,51,60916.248616
138.811609,57,60924.753592
142.947096,44,60930.129042
131.910368,37,60936.531747
148.740936,77,60945.31896
123.763115,24,60948.546414
-108.866072,92,60960.646706
152.288159,86,60970.368558
167.125652,62,60979.396114
146.621283,46,60986.717126
145.873795,47,60994.161602
115.378379,20,60998.785934
126.357841,30,61004.441003
130.156535,34,61008.734074
117.873669,20,61011.64029
163.979406,58,61018.426965
155.380659,87,61030.062716
148.074169,56,61036.659168
-66.341633,67,61044.387358
155.118613,55,61052.653577
186.916075,88,61064.384406
152.487464,60,61071.355013
155.50996,64,61078.770709
146.925148,85,61090.178453
148.964159,48,61097.708501
84.125626,111,61110.033833
-110.349658,108,61122.0616
141.607663,115,61134.821569
121.501642,23,61137.982922
126.412818,40,61144.690918
161.269332,56,61153.076772
-53.414627,68,61162.707861
166.767241,83,61173.928564
161.078238,69,61181.902421
157.546294,53,61188.182575
114.373056,20,61192.78941
149.946494,66,61202.202065
144.947194,44,61209.331815
138.529569,50,61217.100011
146.45254,47,61224.551455
-69.510939,56,61231.120331
118.906481,33,61237.07596
-76.018238,70,61246.947821
-47.040511,72,61255.188393
140.714481,50,61262.939906
157.296116,137,61279.812408
127.301441,96,61290.686408
142.171134,41,61297.517834
142.761268,47,61304.954955
158.587721,53,61312.9971
167.819461,70,61322.872544
155.128777,75,61331.501145
119.104348,33,61337.46367
123.07241,35,61343.642796
-103.90453,202,61365.546426
127.048816,34,61371.62266
154.775527,63,61380.736737
-79.447791,98,61391.757529
122.025563,71,61401.733554
-50.988359,72,61411.768228
137.118511,43,61418.769411
119.97956,27,61424.122845
-116.148175,110,61438.154259
124.318518,25,61443.279939
-86.32317,93,61455.523253
118.451734,30,61461.163408
162.079363,111,61473.525489
134.039872,43,61478.758048
147.298344,62,61487.769162
137.2643,38,61494.256702
152.021052,63,61503.370068
129.21827,73,61513.515634
152.500835,63,61520.831003
137.291628,58,61529.412784
116.322534,20,61532.223222
144.232802,63,61539.532134
142.718388,51,61545.592917
114.549536,16,61547.985549
146.984224,74,61556.442652
127.40072,60,61565.261998
122.039338,89,61577.074395
135.463602,35,61581.458994
115.365594,19,61584.161437
150.848328,56,61592.555738
158.808018,58,61601.164779
135.071644,90,61613.113788
-72.260989,72,61623.21262
164.957869,62,61630.425029
-86.077524,77,61641.018789
-97.546698,45,61648.249204
146.878151,42,61655.201628
122.463212,23,61660.122993
139.425677,65,61669.478202
113.249,28,61674.92251
143.257919,48,61682.487005
-87.082559,50,61690.236548
145.683108,42,61695.345804
121.143928,27,61698.886078
115.125857,28,61704.34665
143.928529,60,61713.154113
152.566297,47,61718.787957
172.713013,68,61726.640009
-65.632399,64,61735.886289
156.03983,58,61744.511904
150.440626,98,61755.47189
152.506568,55,61763.750297
142.372713,54,61771.921057
162.103124,118,61786.784811
139.535706,41,61791.771639
-636.805005,83,61943.768646
113.692469,25,61948.924641
117.448577,73,61959.110955
-77.248473,42,61966.047299
139.184868,49,61973.712633
146.165376,47,61979.357032
130.375255,72,61989.422865
140.728664,49,61995.256764
146.71543,46,62002.608059
154.340712,50,62010.392738
135.357187,46,62015.957699
131.764072,37,62022.348249
135.729299,47,62027.994164
147.793416,56,62034.563723
-83.853628,87,62046.235329
136.210661,59,62054.949383
-65.849217,60,62061.981748
130.231475,32,62067.847171
132.204829,43,62074.861576
137.316396,43,62080.077554
120.715179,53,62088.168864
117.240423,31,62093.932256
169.603938,68,62101.759427
117.957469,24,62104.986183
157.494221,66,62112.618671
-135.751446,121,62127.808936
125.261572,70,62137.650695
-78.088295,39,62144.25257
-61.98784,145,62161.90307
146.294519,81,62172.911739
160.459359,56,62181.266097
129.758034,38,62187.759847
143.759848,47,62193.398853
166.009277,58,62201.966763
117.259852,19,62206.479221
130.616979,86,62216.195204
149.989651,74,62226.447113
135.343034,43,62233.473817
160.969624,76,62242.171423
142.87543,53,62248.418916
116.883522,48,62255.97627
-85.498902,44,62263.10341
126.819411,69,62272.80941
151.409554,50,62278.756757
132.492678,57,62287.240665
154.02797,52,62295.184501
141.653369,43,62300.406464
165.678586,68,62310.056547
-58.192406,64,62319.26717
131.228461,37,62325.652575
154.960843,76,62334.354917
140.982224,68,62343.980686
138.68647,113,62356.512852
151.791423,53,62364.584961
148.680796,45,62371.797412
114.899269,16,62375.997895
129.911248,59,62384.686351
-41.903164,83,62394.088123
140.543144,40,62400.778472
-86.522859,89,62410.809569
147.156033,66,62420.220657
142.18148,49,62426.079113
154.157472,59,62434.788665
169.139015,74,62445.059749
133.716073,42,62451.959731
115.195245,21,62456.680994
150.36435,60,62465.474226
133.817598,45,62470.892437
180.194534,95,62483.343338
113.388785,24,62488.362352
150.627313,61,62497.27495
149.836522,60,62506.06928
147.068216,45,62513.316782
142.931138,40,62520.009711
165.87159,61,62527.115212
167.498888,103,62540.408774
158.106284,77,62549.193766
123.445229,33,62555.162368
135.724813,42,62560.336839
139.600986,39,62566.959798
122.409208,27,62572.319235
-73.205925,43,62577.54724
137.199525,35,62583.720477
154.307566,49,62589.568618
121.800291,25,62592.912653
126.071219,48,62598.658627
116.635981,25,62601.997486
130.304093,28,62605.643878
-62.515861,63,62612.952236
132.533002,35,62619.144502
189.154207,95,62631.613352
119.729948,23,62636.545092
134.168442,33,62642.516325
174.003722,98,62653.490025
136.690265,34,62657.754849
123.863959,23,62662.680202
164.518427,122,62676.145519
151.502101,65,62685.466566
-49.804736,75,62695.853194
152.983521,69,62705.607063
-77.91336,66,62713.230611
131.946385,64,62722.43766
146.56242,66,62730.076395
176.81409,85,62741.496748
136.070168,93,62751.935383
143.642056,75,62762.289051
140.06289,56,62770.692377
143.635131,50,62778.452805
135.122204,38,62784.948509
146.162246,61,62792.049881
142.470291,70,62801.889686
134.428868,47,62809.320169
163.770336,94,62821.694215
-53.403219,84,62833.012431
148.794311,48,62840.527304
137.65377,49,62848.175043
142.018364,57,62854.890816
-88.207561,99,62867.765135
-78.499945,69,62877.498358
-54.956646,52,62885.442593
-33.475621,412,62931.070017
-80.288953,48,62936.808416
142.882997,48,62944.370454
153.880927,61,62951.444061
129.077246,76,62960.09741
126.08682,33,62966.065659
141.495054,114,62978.707826
142.269642,45,62984.149195
176.950577,78,62993.049381
-35.350547,93,63003.493083
155.108198,52,63011.462081
116.364458,19,63015.954422
164.802936,72,63025.988396
156.395235,60,63034.800021
152.780326,53,63041.066978
145.752736,48,63046.81172
-59.889888,79,63057.600762
151.997682,95,63070.051936
140.988074,82,63079.319705
148.427759,74,63089.579262
134.124209,44,63096.713457
187.334603,96,63109.290005
133.715909,72,63119.312583
116.365483,18,63123.720459
161.508742,64,63132.9417
129.773137,38,63139.433908
-60.666338,88,63151.180187
128.626665,37,63157.557013
148.389038,52,63165.507489
156.631497,57,63173.984598
170.553139,79,63184.759039
124.437434,48,63190.509069
140.296224,58,63197.305876
132.646751,83,63208.512475
-64.681812,79,63219.281725
-25.82906,101,63230.576687
127.792801,37,63235.152916
-68.484445,139,63252.201494
-72.784798,77,63262.756495
-66.073726,46,63270.089354
150.717818,60,63278.87573
129.358943,27,63282.432813
152.374901,58,63289.216803
114.532644,27,63294.560135
-311.930034,54,63459.732015
147.375964,90,63469.880159
131.584408,57,63478.359789
117.498707,48,63484.091287
-102.230548,58,63492.709463
150.732843,52,63500.64296
115.968942,70,63508.715869
117.662285,25,63512.048105
-71.732275,42,63517.148536
-63.605672,72,63525.363984
161.857133,57,63533.832211
140.725488,42,63538.975106
164.340405,61,63547.87184
121.667537,29,63551.621149
166.494954,93,63562.078838
154.959814,59,63570.77115
122.146101,29,63576.327811
156.760347,52,63582.487359
152.587547,53,63590.547548
150.512941,58,63599.152993
119.866134,22,63603.977122
130.864434,42,63609.075818
159.940284,60,63616.04672
-90.261494,42,63622.974931
131.970804,71,63631.114335
-75.014794,48,63638.659797
145.966113,50,63646.42063
145.281109,62,63655.44583
140.567717,54,63663.602505
-56.664697,62,63670.806291
134.738488,35,63675.187976
-61.384128,67,63684.698766
145.786534,47,63690.317527
125.397716,27,63695.666595
121.320267,27,63701.017964
131.674454,35,63707.204426
139.148899,71,63717.16267
142.780517,57,63725.624637
152.188422,107,63739.351595
134.855942,40,63744.255092
142.385913,43,63749.483849
138.701899,39,63756.081858
-57.866113,64,63765.304524
116.96773,20,63769.923987
126.45828,26,63775.154037
-109.697837,85,63786.597044
138.506596,44,63793.736014
150.667794,53,63801.820494
144.486917,44,63807.125668
-81.124486,79,63816.09268
154.902606,92,63828.229262
158.866431,63,63837.332351
-79.287423,32,63843.187263
170.400358,74,63851.650806
151.323041,57,63860.111356
145.179615,79,63870.882516
142.625408,50,63878.639702
-79.743172,108,63890.65901
-59.123191,123,63906.015755
157.625594,87,63917.648492
132.8339,38,63924.123275
133.409395,51,63930.180293
122.204942,28,63933.832514
147.046877,49,63941.463553
137.211531,63,63950.555388
111.071989,99,63961.687789
-55.827919,82,63970.987054
-87.43073,73,63981.169263
165.071109,69,63989.076501
122.26116,33,63995.041791
139.997187,41,64000.063332
161.973137,91,64012.106761
-26.761278,90,64024.062849
140.649948,44,64029.368676
149.45571,77,64039.931676
136.069246,36,64044.420318
156.236509,61,64053.30547
154.402562,53,64061.379283
128.105755,32,64067.246722
130.404958,81,64076.388687
142.04488,45,64081.817833
157.679086,59,64090.490206
179.335833,77,64101.071764
126.556335,37,64105.671805
119.038687,25,64110.810779
142.72383,57,64119.286933
126.775773,36,64123.762217
137.037188,67,64133.301048
165.162338,58,64141.892073
118.681786,27,64147.25189
113.988107,15,64151.346948
143.669338,50,64159.109345
118.752349,30,64162.958818
119.329669,25,64168.091801
154.728416,50,64175.854784
135.379732,48,64183.400947
127.927148,28,64188.849931
-79.1476,40,64195.544918
118.150929,27,64200.889783
121.161557,21,64203.827496
127.87376,41,64208.855472
-80.732462,52,64216.827683
-62.945147,55,64225.108458
157.006286,103,64238.356788
116.073238,24,64243.397278
172.366216,86,64254.902765
143.36044,48,64262.448895
117.67344,20,64265.264231
-80.542363,39,64271.862958
182.037341,100,64284.818053
124.393048,44,64291.961783
133.231034,44,64299.080769
-81.384234,82,64308.364997
132.832614,37,64312.942941
145.179997,47,64320.356822
119.885886,25,64325.496105
126.046149,46,64332.816991
-43.662667,79,64343.576148
-57.65773,68,64353.217981
144.894211,74,64363.472593
117.396281,18,64366.087355
116.555935,70,64374.133517
135.612737,38,64380.646556
113.587118,20,64385.274848
147.595805,90,64397.210538
138.319793,44,64402.528607
-128.332765,74,64412.782632
130.798233,33,64418.77775
129.590988,35,64424.976963
122.706271,47,64432.426237
126.542686,90,64442.530817
161.934713,81,64453.523831
153.589189,54,64459.895873
117.435154,31,64463.858772
120.827001,39,64470.465909
-49.704744,74,64480.72278
159.981871,65,64490.046631
132.867955,32,64494.120931
170.484602,79,64504.86988
157.22488,73,64513.196646
-82.646262,94,64525.545209
153.072868,62,64532.747828
154.594538,64,64540.219532
169.857797,95,64550.861955
163.928623,73,64559.23079
157.768625,67,64568.72402
154.634871,51,64574.844665
140.340481,63,64583.949695
140.048452,72,64592.213002
156.276082,60,64601.022035
151.234844,52,64608.952867
122.511496,28,64614.412317
121.196073,21,64619.133084
119.262626,25,64624.269471
135.213985,36,64630.572764
158.005185,68,64640.187957
116.206158,79,64650.936618
125.882933,31,64656.688373
188.705389,104,64670.099011
-51.982608,72,64680.133053
138.453745,65,64689.441919
120.285401,47,64696.890997
-92.863085,110,64710.946624
159.337255,63,64720.071946
124.116954,23,64723.193864
139.323816,48,64728.943834
143.986188,203,64752.764489
139.794194,74,64761.291539
-46.138307,121,64776.476252
161.565192,56,64783.062009
134.467952,44,64790.167269
126.03383,25,64795.311021
116.05741,19,64798.038462
151.946989,47,64805.499667
128.100099,42,64812.404037
153.878189,49,64820.068811
155.715538,50,64827.800921
125.65562,37,64834.276928
122.734791,60,64841.248174
-499.166846,51,65004.500664
127.482455,29,65010.042885
177.438497,76,65020.480355
139.767827,43,65027.498836
123.985988,26,65030.938647
-68.806524,37,65037.324657
139.710679,47,65044.753473
-56.324351,82,65055.832755
134.718736,95,65068.278454
150.897837,58,65075.045673
123.334505,33,65081.012299
142.822167,45,65088.2267
-58.464717,57,65094.893834
-82.790003,78,65103.793967
-91.098763,115,65118.314844
120.526473,27,65123.64383
131.005629,29,65127.403434
180.117583,97,65140.052835
136.061765,43,65147.076965
161.593355,68,65156.684783
-51.202685,81,65167.689151
131.549159,30,65173.362647
153.963915,54,65179.7353
158.003025,64,65188.941895
146.243965,50,65196.699661
125.302836,25,65201.831923
173.221037,94,65212.387074
149.12015,53,65220.435601
135.518628,43,65225.648453
-84.504358,47,65233.055779
121.185761,26,65236.480804
128.104724,64,65245.689136
126.737566,28,65251.126039
150.540881,45,65256.527611
156.293421,60,65263.534205
-78.507205,55,65270.015028
119.318045,33,65275.977584
139.873301,47,65283.414615
143.559422,39,65290.02478
129.616732,39,65294.821855
167.964075,71,65304.774834
-107.993696,59,65311.676651
149.206291,45,65318.883772
129.372556,37,65325.264869
129.796656,37,65331.633196
186.027124,102,65344.803877
-54.806536,64,65354.015079
166.178543,84,65365.297668
121.141672,29,65369.046342
129.024835,57,65377.513018
119.554905,31,65383.275825
116.676081,34,65389.34391
-57.748536,59,65396.225886
175.587587,79,65407.01907
117.329839,18,65411.405911
135.458233,35,65415.770968
-111.821219,72,65425.837491
129.57418,35,65432.001982
153.679249,53,65440.056883
138.7326,56,65448.423823
137.755976,50,65454.369446
119.486534,33,65460.34958
153.075068,55,65468.630465
121.740416,34,65474.709551
149.455078,56,65483.08681
-103.426885,86,65494.615036
139.14976,49,65500.439905
-24.117369,84,65509.93989
125.074968,24,65513.162193
153.636158,55,65521.44208
-89.142099,52,65529.402774
129.488071,27,65534.739622
157.489636,61,65543.622677
151.890175,82,65554.687051
-155.989315,107,65568.390973
143.750832,47,65575.827512
124.946799,58,65582.611819
140.572464,44,65589.745465
122.407318,35,65595.930882
150.888457,58,65602.7029
150.964906,50,65610.430896
162.148365,91,65622.570155
139.351256,38,65629.049208
148.273012,43,65636.075908
-43.897146,80,65645.148098
113.888449,23,65650.064188
163.658927,61,65658.949294
-160.997913,170,65679.211804
116.891714,27,65682.737614
-75.263481,92,65694.888394
149.397135,47,65702.310602
114.928771,16,65706.50252
122.265118,24,65711.525742
116.62668,21,65716.244741
143.28421,54,65724.389833
129.485943,36,65730.668387
153.064562,48,65738.217067
152.744253,98,65750.969987
139.430668,63,65760.069397
-85.457386,36,65766.361557
115.882079,24,65769.587121
119.849104,25,65774.717459
118.065654,25,65779.844541
158.606777,65,65787.343119
140.043293,45,65792.773401
121.561609,23,65797.699108
150.984951,110,65809.921888
125.954298,36,65816.207138
-110.483955,84,65827.513631
139.548461,67,65835.253067
143.184446,47,65842.696802
118.072961,58,65851.272395
129.718401,41,65858.072707
165.598583,66,65867.47406
133.524363,46,65874.794509
128.034818,28,65880.241462
126.066325,38,65886.737441
126.932689,31,65892.512999
142.474013,67,65902.033591
112.57995,27,65905.581811
147.720748,43,65910.799644
193.139523,96,65923.382949
133.097235,41,65928.369467
121.723079,83,65937.752193
141.411213,49,65945.420821
151.800556,51,65953.257883
139.422442,45,65960.483822
173.551389,75,65970.808535
149.574024,52,65978.750933
148.209788,55,65985.247005
161.419624,89,65997.05098
136.300339,95,66007.708592
129.421428,55,66014.175123
125.458906,76,66024.640547
141.686588,52,66030.788203
